"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"212539_at",451.474976744186,1231.85437209302,3.49072983244018,0.000765749355398963,0.0162351977986252,-4.50920052237155
"202396_at",369.844418604651,1127.6163255814,3.49007177087069,0.000767398909196629,0.0162547052220803,-4.5092318149983
"202350_s_at",-375.331246511628,866.114981395349,-3.48961233498796,0.000768552560200562,0.0162636815754503,-4.50925366067067
"210335_at",-152.519279069767,561.984872093023,-3.4887421632882,0.000770742067329262,0.0162945403095806,-4.50929503241303
"206813_at",-537.092348837209,1411.16643023256,-3.487884648902,0.000772905490165981,0.0163247896088801,-4.50933579728876
"218224_at",-354.749232558139,1011.41208139535,-3.48636292669901,0.000776758772172726,0.0163906398866713,-4.50940812512174
"200821_at",299.713320930233,557.218648837209,3.48428308401909,0.000782054676517805,0.0164867780102614,-4.50950695481713
"205741_s_at",-200.606186046512,616.246209302326,-3.48266888288253,0.000786188404903039,0.016558257302887,-4.50958363770339
"201663_s_at",181.552932558139,269.150812790698,3.48070929460044,0.000791234352463688,0.0166428197019546,-4.5096767041398
"203453_at",378.987279069767,637.537802325581,3.48053013660598,0.000791697207919575,0.0166428197019546,-4.50968521154307
"220175_s_at",234.384260465116,638.237288372093,3.47990577163443,0.000793312256763431,0.0166610527968516,-4.5097148580826
"202357_s_at",527.954534883721,1190.15647674419,3.47913599029243,0.000795307738125822,0.0166872338311278,-4.5097514056823
"213786_at",120.210090697674,210.71495,3.47810696272899,0.000797982660304123,0.0167276082968549,-4.50980025535756
"221624_at",-163.662258139535,497.882315116279,-3.47584481514844,0.0008038929340315,0.0168356637678796,-4.50990761759774
"221505_at",346.162604651163,723.791511627907,3.47426360536669,0.000808048651704367,0.0169068057332661,-4.50998264129572
"205225_at",1238.05730232558,2646.76444186047,3.47368497791503,0.000809574457235138,0.0169228401787716,-4.51001009111967
"208920_at",-107.666581395349,337.759662790698,-3.4722771534278,0.000813298174236241,0.0169847452825737,-4.51007686798636
"204299_at",214.983495348837,371.284738372093,3.47137907796095,0.00081568203945722,0.017018579480548,-4.5101194589199
"203291_at",-116.859465116279,455.965825581395,-3.47099814863759,0.000816695175308711,0.0170237779152516,-4.51013752267782
"202085_at",-531.050976744186,1295.78574418605,-3.47053766524476,0.000817921482726171,0.0170334059809227,-4.51015935756397
"210579_s_at",-192.216186046512,665.598837209302,-3.46907912100568,0.000821817196862842,0.0170985551799204,-4.51022850809914
"201711_x_at",158.520679069767,305.794527906977,3.46857494900743,0.00082316788968214,0.0171029870421011,-4.51025240778598
"218834_s_at",53.2092627906977,91.5966779069768,3.46842676477219,0.000823565278291724,0.0171029870421011,-4.51025943195128
"209195_s_at",-390.442441860465,1207.71812790698,-3.46723094504756,0.000826778766001096,0.0171537348629445,-4.51031611009612
"205483_s_at",378.847160465116,728.678531395349,3.46616381395215,0.00082965642397193,0.0171974270654572,-4.5103666804005
"201525_at",-989.706046511627,2934.48953488372,-3.46569495036849,0.000830923763022506,0.0171983828052661,-4.51038889688343
"213316_at",-176.08423255814,590.167813953488,-3.46557578276092,0.000831246164397594,0.0171983828052661,-4.51039454323951
"209554_at",-51.2756255813953,103.329580232558,-3.46510760049714,0.000832513949249996,0.0172086348155266,-4.51041672552314
"205428_s_at",-542.354325581395,1883.4863255814,-3.464652240292,0.000833748764111871,0.0172181869422658,-4.51043829883829
"203574_at",-500.382232558139,1593.99237209302,-3.46423967560404,0.000834869021539524,0.0172253577842271,-4.51045784340963
"204438_at",-474.140186046512,1471.62648837209,-3.46353603198441,0.000836782938759942,0.017231838625451,-4.51049117462807
"212387_at",-284.882790697674,892.420651162791,-3.46332708797671,0.000837352065404796,0.017231838625451,-4.51050107152827
"214039_s_at",957.662093023255,2956.01197674419,3.46327166670493,0.000837503084475316,0.017231838625451,-4.51050369657661
"221042_s_at",-52.3039465116279,94.4719081395349,-3.45931438382541,0.000848353102615958,0.017429628470685,-4.510691079283
"217551_at",-230.835720930233,819.743418604651,-3.4589658198685,0.000849315120457974,0.017429628470685,-4.51070757901656
"210105_s_at",-436.24734883721,1736.1431627907,-3.45891239435296,0.000849462662979129,0.017429628470685,-4.51071010790855
"217645_at",-761.034976744187,2740.71623255814,-3.45764257205701,0.000852976594433872,0.0174856278323551,-4.51077020895712
"215108_x_at",147.300141860465,254.97978255814,3.45701803747479,0.000854709873593911,0.0175050552511885,-4.51079976421649
"204963_at",-377.797767441861,1156.26946511628,-3.45662081097606,0.000855814030295487,0.0175115739550729,-4.5108185610058
"209744_x_at",302.501348837209,716.532023255814,3.45592625395821,0.000857747901386753,0.0175227255915296,-4.51085142484359
"212481_s_at",221.228909302326,577.229289534884,3.45580689979601,0.000858080636837434,0.0175227255915296,-4.51085707189547
"201091_s_at",302.253555813953,716.929384883721,3.45557834508821,0.000858718141450895,0.0175227255915296,-4.5108678853185
"217139_at",-191.01176744186,696.885441860465,-3.45448750348051,0.000861766973150429,0.0175670029660295,-4.51091949037698
"204396_s_at",-247.098546511628,646.831929069767,-3.45423837050191,0.000862464715022047,0.0175670029660295,-4.51093127508096
"203299_s_at",-449.285069767442,1552.6096744186,-3.45365016728107,0.000864114199890085,0.0175845266814162,-4.51095909705213
"213491_x_at",795.081334883721,1821.00414651163,3.45230931514059,0.000867885454317569,0.0176177937785786,-4.51102251018992
"208981_at",-440.990906976744,982.257825581395,-3.45224018339375,0.000868080313267369,0.0176177937785786,-4.51102577930673
"201014_s_at",260.613455813953,619.184674418605,3.45222579303709,0.000868120879992786,0.0176177937785786,-4.51102645979677
"203823_at",-280.126348837209,661.363918604651,-3.45167231619101,0.000869682501207324,0.0176334260003665,-4.5110526314621
"210559_s_at",274.658202325582,624.583347674419,3.45109469617424,0.000871315067877642,0.0176504669613795,-4.511079942465
"210024_s_at",-276.457790697674,840.748802325581,-3.45016956270519,0.000873935860787283,0.0176874775530636,-4.51112367969803
"214728_x_at",468.893209302326,973.408930232558,3.44876833487265,0.000877919539176319,0.0177519792118566,-4.5111899136283
"203407_at",-83.1794697674418,205.268930232558,-3.44277346604669,0.000895157120272075,0.0180841215875092,-4.51147312589893
"217913_at",-246.151604651163,883.818848837209,-3.43771494504912,0.000909950169927256,0.0183511312210706,-4.51171190537732
"218477_at",635.139886046512,1156.61215,3.43769088030338,0.000910021092280351,0.0183511312210706,-4.5117130408827
"211536_x_at",-561.772209302326,2149.70359302326,-3.43606568377026,0.0009148228677735,0.0184312820638308,-4.51178971698041
"209090_s_at",-523.912534883721,1878.24910465116,-3.43438668036609,0.000919808705252472,0.018514993115755,-4.51186891198924
"220206_at",162.27433255814,435.542252325581,3.43317291243304,0.000923428959949049,0.0185622969236168,-4.5119261503697
"208864_s_at",435.506418604651,1259.25486046512,3.43302705686704,0.000923864900333198,0.0185622969236168,-4.51193302786349
"200940_s_at",-462.280995348837,1010.89173488372,-3.43276193983771,0.000924657792272794,0.0185622969236168,-4.51194552847836
"202920_at",-354.917069767442,1324.5081627907,-3.43195616724262,0.000927071576148842,0.018594001738366,-4.51198351864389
"201990_s_at",-399.601186046512,1233.96275581395,-3.43036777480722,0.000931847195744276,0.0186729775744332,-4.51205839385742
"203920_at",-150.440802325581,358.30236627907,-3.42810120057213,0.000938701993735791,0.0187934380291237,-4.51216520677481
"216306_x_at",424.796372093023,1560.15427906977,3.42645993017042,0.000943695329401714,0.0188764479578621,-4.5122425292265
"219540_at",263.391576744186,848.440537209302,3.42511925389583,0.000947792718152324,0.0189414037117383,-4.51230567602401
"217153_at",-42.0065813953489,204.78226744186,-3.42439978067805,0.000949998488175281,0.0189627146007347,-4.51233955842818
"202021_x_at",-1256.77523255814,2908.93861627907,-3.42421653266069,0.000950561064893444,0.0189627146007347,-4.51234818760039
"212764_at",-477.358139534884,1741.10730232558,-3.42253062679555,0.00095575159920274,0.0190492065161312,-4.51242756585896
"202246_s_at",335.23423255814,878.428418604651,3.42201265925905,0.000957351664484435,0.019059942491132,-4.51245194947444
"218494_s_at",-194.245813953488,514.210488372093,-3.42180270140107,0.000958000968903101,0.019059942491132,-4.51246183281296
"201008_s_at",-455.627813953488,535.257120930233,-3.42098265915128,0.000960540966060361,0.0190934293904755,-4.5125004316093
"204688_at",-415.037372093023,1213.45912790698,-3.42058084057148,0.00096178787376285,0.0191011757496057,-4.51251934316232
"203992_s_at",107.730934883721,160.167553488372,3.42009907130331,0.000963284892302642,0.0191138711087977,-4.51254201606268
"200782_at",-773.315255813953,2300.74446511628,-3.41930458413744,0.000965758427804979,0.0191459030665288,-4.51257940237989
"217428_s_at",384.312609302326,398.378527906977,3.41739954099251,0.000971713945243486,0.0192423843908464,-4.51266902988626
"204767_s_at",206.751413953488,627.171362790698,3.41719601934588,0.000972352233724951,0.0192423843908464,-4.51267860353079
"205420_at",127.554090697674,250.824543023256,3.4148963203554,0.000979592101660617,0.0193684567890892,-4.5127867605532
"219090_at",-329.940279069767,536.338953488372,-3.41452313843074,0.000980771725059335,0.0193745889623202,-4.51280430807026
"204663_at",-247.730813953488,591.700593023256,-3.41393073504899,0.000982647053907741,0.0193944413660108,-4.51283216161992
"214113_s_at",301.382651162791,988.855534883721,3.41361524967667,0.000983647141543221,0.0193969993407147,-4.51284699404286
"218696_at",268.478813953488,678.77838372093,3.41266873491789,0.000986653348155597,0.0194390774155183,-4.51289148977302
"204782_at",-95.9921511627906,263.954808139535,-3.41213082853381,0.000988365637261281,0.0194556108613897,-4.51291677392013
"206538_at",-71.9861930232559,222.062903488372,-3.40922952132075,0.000997649593575195,0.0196210290323355,-4.51305311316813
"215867_x_at",773.957372093024,2193.60452325581,3.40844199309233,0.0010001837629772,0.0196535227428756,-4.51309011050195
"212226_s_at",-1004.81920930233,3107.48906976744,-3.40780119626132,0.00100225024195155,0.0196767772170982,-4.51312021123162
"201275_at",269.134479069768,431.961325581395,3.40689214458211,0.00100518870566978,0.0197170950074294,-4.51316290785481
"208473_s_at",-301.289023255814,1303.3223255814,-3.40579139962878,0.00100875767107506,0.0197696984912625,-4.51321459999973
"203477_at",-521.953093023256,1737.49061627907,-3.40450862971845,0.00101293187881922,0.0198054654652338,-4.51327482918169
"213140_s_at",181.593604651163,549.951523255814,3.40450492311596,0.00101294396385812,0.0198054654652338,-4.5132750031985
"205830_at",249.054686046512,303.179989534884,3.40441133573805,0.00101324914196323,0.0198054654652338,-4.51327939688644
"219007_at",163.836081395349,299.318238372093,3.40409087653388,0.0010142947801378,0.0198085281207805,-4.51329444114635
"207317_s_at",-441.892209302326,933.456825581395,-3.40229500738461,0.00102017342015688,0.0199058881973342,-4.51337873616916
"221536_s_at",175.231955813954,506.464138372093,3.39811849257861,0.00103396924813873,0.0201528591280349,-4.51357468426591
"213857_s_at",772.134697674419,2271.5988372093,3.39791693684956,0.00103463944901817,0.0201528591280349,-4.51358413738563
"32259_at",-442.573069767442,1376.91593023256,-3.39728959748854,0.00103672805883209,0.020175905096031,-4.51361355819937
"215887_at",-378.697511627907,1355.68026744186,-3.39605477790865,0.00104085076486729,0.0202384621235061,-4.51367146012561
"203608_at",-27.3992558139535,84.916876744186,-3.39522590777605,0.00104362677657518,0.0202747475696815,-4.5137103204596
"213058_at",-424.158930232558,1487.43704651163,-3.39440207740784,0.00104639281607123,0.0203107762373826,-4.51374893956086
"216925_s_at",-141.035079069767,275.169076744186,-3.3936409527833,0.00104895445208475,0.020342778116453,-4.51378461478544
"212533_at",253.17311627907,428.216976744186,3.39088419878973,0.00105828207117926,0.0205058255583369,-4.51391379329004
"218905_at",431.323302325582,1245.02388372093,3.39003113978621,0.00106118422414052,0.0205409571819429,-4.5139537554879
"211730_s_at",-550.503162790698,968.71776744186,-3.38980969430762,0.00106193881764566,0.0205409571819429,-4.51396412840194
"213027_at",-185.142465116279,700.759162790698,-3.38918423619359,0.00106407284622808,0.020562430885375,-4.51399342407924
"219495_s_at",286.648255813953,663.216313953488,3.38894371974045,0.00106489454928523,0.020562430885375,-4.51400468880959
"202007_at",-285.067297674419,459.326509302326,-3.38386397942148,0.00108238918632151,0.0208821456613007,-4.51424250271017
"219884_at",-197.943232558139,303.247495348837,-3.38319517262189,0.00108471260870425,0.0209088676987517,-4.51427379960767
"204392_at",-135.263397674419,328.65726627907,-3.38271595735681,0.00108638027936474,0.0209229142308423,-4.51429622253072
"209694_at",380.474558139535,911.588,3.38191183667748,0.0010891840447547,0.0209587979872789,-4.51433384429575
"213620_s_at",-156.341967441861,182.820704651163,-3.37899266296857,0.00109941980421186,0.0211375077629447,-4.51447038153375
"201814_at",-762.506976744185,3281.82627906977,-3.37844215567461,0.00110136021388813,0.0211390606537257,-4.51449612316058
"219374_s_at",-58.0538581395348,187.873001162791,-3.37819379537269,0.0011022366804657,0.0211390606537257,-4.51450773571702
"207395_at",-256.554604651163,618.907511627907,-3.37816267136785,0.00110234656373151,0.0211390606537257,-4.51450919094688
"215629_s_at",130.377662790698,352.034598837209,3.37513919034392,0.00111307023463001,0.0213263491300606,-4.51465052247534
"221087_s_at",-226.080206976744,414.608538372093,-3.37418876805257,0.00111646141470411,0.0213498986635572,-4.5146949357268
"204738_s_at",-158.561337209302,366.945901162791,-3.37390606856881,0.00111747198249891,0.0213498986635572,-4.51470814499535
"201378_s_at",187.077558139535,526.578965116279,3.37383818315514,0.00111771478106579,0.0213498986635572,-4.51471131688611
"202890_at",167.396120930233,149.948630232558,3.37372160831666,0.00111813183774049,0.0213498986635572,-4.51471676367145
"216264_s_at",-360.340511627907,1273.70095348837,-3.37283118584898,0.00112132223543923,0.0213632876273437,-4.51475836402876
"205376_at",140.591860465116,229.075944186047,3.3727661635982,0.00112155554641038,0.0213632876273437,-4.51476140162621
"208057_s_at",-155.915976744186,490.800662790698,-3.37272334303482,0.00112170921886605,0.0213632876273437,-4.51476340202647
"219857_at",169.002372093023,530.45288372093,3.37206755332269,0.00112406516278212,0.0213898753392604,-4.51479403613051
"217637_at",-205.371534883721,904.467651162791,-3.36981594069134,0.00113218962625427,0.0215100996018962,-4.51489919224908
"217197_x_at",-199.651139534884,743.014848837209,-3.36968646434039,0.00113265848957024,0.0215100996018962,-4.51490523799086
"203706_s_at",343.82065116279,851.442255813953,3.36951517613283,0.00113327904378343,0.0215100996018962,-4.51491323589652
"204759_at",-401.875813953488,1204.58009302326,-3.36877032743144,0.00113598125183793,0.0215430384976209,-4.51494801235916
"210106_at",-222.084511627907,505.867790697674,-3.36679726450821,0.00114316857215878,0.0216564982211417,-4.5150401134634
"202926_at",-85.0557046511628,191.664812790698,-3.36659498290355,0.00114390784033944,0.0216564982211417,-4.5150495541906
